2025-04-20 11:54:20,AMWAY,N/A
2025-04-20 11:54:20,APOLLO,N/A
2025-04-20 11:54:20,MAYBANK,N/A
2025-04-20 11:54:20,PANAMY,N/A
2025-04-20 11:54:20,PCHEM,N/A
2025-04-20 11:54:20,PETGAS,N/A
2025-04-20 11:54:20,PETDAG,N/A
